produto;classificao_produto;id_produto;uf;regiao;ano;mes;dsc_nivel_comercializacao;valor_produto_kg
LEITE DE VACA            ;LONGA VIDA INTEGRAL ;4998;MT        ;CENTRO-OESTE   ;2023;9;VAREJO                                                      ;5,78
LEITE DE VACA            ;IN NATURA           ;6542;MT        ;CENTRO-OESTE   ;2023;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,19
LEITE DE VACA            ;EM PÓ INTEGRAL      ;4990;MT        ;CENTRO-OESTE   ;2023;9;VAREJO                                                      ;38,85
LEITE DE VACA            ;LONGA VIDA INTEGRAL ;4998;PA        ;NORTE          ;2023;9;ATACADO                                                     ;6,05
LEITE DE VACA            ;EM PÓ INTEGRAL      ;4990;PA        ;NORTE          ;2023;9;ATACADO                                                     ;33,68
LEITE DE VACA            ;EM PÓ INTEGRAL      ;4990;PA        ;NORTE          ;2023;9;VAREJO                                                      ;33,8
LEITE DE VACA            ;LONGA VIDA INTEGRAL ;4998;PA        ;NORTE          ;2023;9;VAREJO                                                      ;6,17
LEITE DE VACA            ;IN NATURA           ;6542;PA        ;NORTE          ;2023;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,96
LEITE DE VACA            ;EM PÓ INTEGRAL      ;4990;PB        ;NORDESTE       ;2023;9;VAREJO                                                      ;37,95
LEITE DE VACA            ;LONGA VIDA INTEGRAL ;4998;PB        ;NORDESTE       ;2023;9;ATACADO                                                     ;5,51
LEITE DE VACA            ;LONGA VIDA INTEGRAL ;4998;PB        ;NORDESTE       ;2023;9;VAREJO                                                      ;5,65
LEITE DE VACA            ;IN NATURA           ;6542;PB        ;NORDESTE       ;2023;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,45
LEITE DE VACA            ;EM PÓ INTEGRAL      ;4990;PB        ;NORDESTE       ;2023;9;ATACADO                                                     ;32,4
LEITE DE VACA            ;PASTEURIZADO TIPO C ;6548;PB        ;NORDESTE       ;2023;9;ATACADO                                                     ;4,37
LEITE DE VACA            ;EM PÓ INTEGRAL      ;4990;PE        ;NORDESTE       ;2023;9;ATACADO                                                     ;29,66
LEITE DE VACA            ;EM PÓ INTEGRAL      ;4990;PE        ;NORDESTE       ;2023;9;VAREJO                                                      ;32,5
LEITE DE VACA            ;LONGA VIDA INTEGRAL ;4998;PE        ;NORDESTE       ;2023;9;VAREJO                                                      ;5,5
LEITE DE VACA            ;LONGA VIDA INTEGRAL ;4998;PE        ;NORDESTE       ;2023;9;ATACADO                                                     ;4,92
LEITE DE VACA            ;IN NATURA           ;6542;PE        ;NORDESTE       ;2023;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,07
LEITE DE VACA            ;LONGA VIDA INTEGRAL ;4998;PI        ;NORDESTE       ;2023;9;VAREJO                                                      ;5,93
LEITE DE VACA            ;EM PÓ INTEGRAL      ;4990;PI        ;NORDESTE       ;2023;9;VAREJO                                                      ;32,6
LEITE DE VACA            ;EM PÓ INTEGRAL      ;4990;PI        ;NORDESTE       ;2023;9;ATACADO                                                     ;31,64
LEITE DE VACA            ;IN NATURA           ;6542;PI        ;NORDESTE       ;2023;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,33
LEITE DE VACA            ;LONGA VIDA INTEGRAL ;4998;PR        ;SUL            ;2023;9;ATACADO                                                     ;3,76
LEITE DE VACA            ;IN NATURA           ;6542;PR        ;SUL            ;2023;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,32
LEITE DE VACA            ;EM PÓ INTEGRAL      ;4990;PR        ;SUL            ;2023;9;ATACADO                                                     ;30,39
LEITE DE VACA            ;EM PÓ INTEGRAL      ;4990;PR        ;SUL            ;2023;9;VAREJO                                                      ;33,73
LEITE DE VACA            ;LONGA VIDA INTEGRAL ;4998;PR        ;SUL            ;2023;9;VAREJO                                                      ;3,73
LEITE DE VACA            ;EM PÓ INTEGRAL      ;4990;RJ        ;SUDESTE        ;2023;9;ATACADO                                                     ;32,98
LEITE DE VACA            ;EM PÓ INTEGRAL      ;4990;RJ        ;SUDESTE        ;2023;9;VAREJO                                                      ;36,88
LEITE DE VACA            ;LONGA VIDA INTEGRAL ;4998;RJ        ;SUDESTE        ;2023;9;VAREJO                                                      ;4,85
LEITE DE VACA            ;IN NATURA           ;6542;RJ        ;SUDESTE        ;2023;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,16
LEITE DE VACA            ;EM PÓ INTEGRAL      ;4990;RN        ;NORDESTE       ;2023;9;ATACADO                                                     ;29,69
LEITE DE VACA            ;LONGA VIDA INTEGRAL ;4998;RN        ;NORDESTE       ;2023;9;VAREJO                                                      ;6,96
LEITE DE VACA            ;TIPO C              ;4989;RN        ;NORDESTE       ;2023;9;ATACADO                                                     ;4,88
LEITE DE VACA            ;IN NATURA           ;6542;RN        ;NORDESTE       ;2023;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,36
LEITE DE VACA            ;EM PÓ INTEGRAL      ;4990;RN        ;NORDESTE       ;2023;9;VAREJO                                                      ;42,15
LEITE DE VACA            ;EM PÓ INTEGRAL      ;4990;RO        ;NORTE          ;2023;9;ATACADO                                                     ;31,6
LEITE DE VACA            ;EM PÓ INTEGRAL      ;4990;RO        ;NORTE          ;2023;9;VAREJO                                                      ;32,63
LEITE DE VACA            ;IN NATURA           ;6542;RO        ;NORTE          ;2023;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,16
LEITE DE VACA            ;LONGA VIDA INTEGRAL ;4998;RO        ;NORTE          ;2023;9;VAREJO                                                      ;5,04
LEITE DE VACA            ;IN NATURA           ;6542;RR        ;NORTE          ;2023;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,85
LEITE DE VACA            ;LONGA VIDA INTEGRAL ;4998;RR        ;NORTE          ;2023;9;VAREJO                                                      ;8,93
LEITE DE VACA            ;EM PÓ INTEGRAL      ;4990;RR        ;NORTE          ;2023;9;ATACADO                                                     ;32,48
LEITE DE VACA            ;EM PÓ INTEGRAL      ;4990;RR        ;NORTE          ;2023;9;VAREJO                                                      ;42,63
LEITE DE VACA            ;IN NATURA           ;6542;RS        ;SUL            ;2023;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,06
LEITE DE VACA            ;EM PÓ INTEGRAL      ;4990;RS        ;SUL            ;2023;9;ATACADO                                                     ;39,7
LEITE DE VACA            ;LONGA VIDA INTEGRAL ;4998;RS        ;SUL            ;2023;9;ATACADO                                                     ;4,03
LEITE DE VACA            ;LONGA VIDA INTEGRAL ;4998;RS        ;SUL            ;2023;9;VAREJO                                                      ;3,94
LEITE DE VACA            ;EM PÓ INTEGRAL      ;4990;SC        ;SUL            ;2023;9;VAREJO                                                      ;36,53
LEITE DE VACA            ;LONGA VIDA INTEGRAL ;4998;SC        ;SUL            ;2023;9;ATACADO                                                     ;4,53
LEITE DE VACA            ;IN NATURA           ;6542;SC        ;SUL            ;2023;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,22
LEITE DE VACA            ;EM PÓ INTEGRAL      ;4990;SC        ;SUL            ;2023;9;ATACADO                                                     ;36,0
LEITE DE VACA            ;LONGA VIDA INTEGRAL ;4998;SC        ;SUL            ;2023;9;VAREJO                                                      ;4,05
LEITE DE VACA            ;EM PÓ INTEGRAL      ;4990;SE        ;NORDESTE       ;2023;9;ATACADO                                                     ;33,0
LEITE DE VACA            ;IN NATURA           ;6542;SE        ;NORDESTE       ;2023;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,99
LEITE DE VACA            ;EM PÓ INTEGRAL      ;4990;SE        ;NORDESTE       ;2023;9;VAREJO                                                      ;38,53
LEITE DE VACA            ;LONGA VIDA INTEGRAL ;4998;SE        ;NORDESTE       ;2023;9;VAREJO                                                      ;5,39
LEITE DE VACA            ;UHT INTEGRAL        ;5000;SE        ;NORDESTE       ;2023;9;ATACADO                                                     ;5,21
LEITE DE VACA            ;EM PÓ INTEGRAL      ;4990;SP        ;SUDESTE        ;2023;9;VAREJO                                                      ;41,88
LEITE DE VACA            ;LONGA VIDA INTEGRAL ;4998;SP        ;SUDESTE        ;2023;9;VAREJO                                                      ;4,92
LEITE DE VACA            ;LONGA VIDA INTEGRAL ;4998;SP        ;SUDESTE        ;2023;9;ATACADO                                                     ;4,61
LEITE DE VACA            ;IN NATURA           ;6542;SP        ;SUDESTE        ;2023;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,57
LEITE DE VACA            ;EM PÓ INTEGRAL      ;4990;SP        ;SUDESTE        ;2023;9;ATACADO                                                     ;36,15
LEITE DE VACA            ;EM PÓ INTEGRAL      ;4990;TO        ;NORTE          ;2023;9;VAREJO                                                      ;37,95
LEITE DE VACA            ;LONGA VIDA INTEGRAL ;4998;TO        ;NORTE          ;2023;9;ATACADO                                                     ;5,49
LEITE DE VACA            ;IN NATURA           ;6542;TO        ;NORTE          ;2023;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,66
LEITE DE VACA            ;EM PÓ INTEGRAL      ;4990;TO        ;NORTE          ;2023;9;ATACADO                                                     ;37,43
LEITE DE VACA            ;LONGA VIDA INTEGRAL ;4998;TO        ;NORTE          ;2023;9;VAREJO                                                      ;5,45
LICURI                   ;FRUTO               ;11599;BA        ;NORDESTE       ;2023;2;PREÇO RECEBIDO P/ PRODUTOR                                  ;10,0
LICURI                   ;FRUTO               ;11599;BA        ;NORDESTE       ;2023;3;PREÇO RECEBIDO P/ PRODUTOR                                  ;12,0
LICURI                   ;FRUTO               ;11599;BA        ;NORDESTE       ;2023;4;PREÇO RECEBIDO P/ PRODUTOR                                  ;15,0
LICURI                   ;FRUTO               ;11599;BA        ;NORDESTE       ;2023;5;PREÇO RECEBIDO P/ PRODUTOR                                  ;10,0
LICURI                   ;FRUTO               ;11599;BA        ;NORDESTE       ;2023;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;10,0
LICURI                   ;FRUTO               ;11599;BA        ;NORDESTE       ;2023;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;12,0
LICURI                   ;FRUTO               ;11599;BA        ;NORDESTE       ;2023;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;15,0
LICURI                   ;FRUTO               ;11599;BA        ;NORDESTE       ;2023;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;18,0
LIMAO                    ;NÃO INFORMADO       ;5798;RR        ;NORTE          ;2022;10;ATACADO                                                     ;2,5
LIMAO                    ;NÃO INFORMADO       ;5798;RR        ;NORTE          ;2022;11;ATACADO                                                     ;2,33
LIMAO                    ;NÃO INFORMADO       ;5798;RR        ;NORTE          ;2022;12;ATACADO                                                     ;3,0
LIMAO                    ;NÃO INFORMADO       ;5798;RR        ;NORTE          ;2023;1;ATACADO                                                     ;2,17
LIMAO                    ;NÃO INFORMADO       ;5798;RR        ;NORTE          ;2023;2;ATACADO                                                     ;2,43
LIMAO                    ;NÃO INFORMADO       ;5798;RR        ;NORTE          ;2023;3;ATACADO                                                     ;3,0
LIMAO                    ;NÃO INFORMADO       ;5798;RR        ;NORTE          ;2023;4;ATACADO                                                     ;3,5
LIMAO                    ;NÃO INFORMADO       ;5798;RR        ;NORTE          ;2023;5;ATACADO                                                     ;3,0
LIMAO                    ;NÃO INFORMADO       ;5798;RR        ;NORTE          ;2023;6;ATACADO                                                     ;3,0
LIMAO                    ;NÃO INFORMADO       ;5798;RR        ;NORTE          ;2023;7;ATACADO                                                     ;3,0
